"companyId","companyCn","website","contactStatus","contactSource","industry","industryTags","stage","priority","owner","contactName","contactPhone","contactEmail","intendedArea","intentionType","lastContact","nextFollowUp","notes","contractStatus","contractNumber","contractAmount","depositAmount","depositPaidDate","applicationStatus","balanceAmount","balanceDueDate","paymentStatus","contractNotes","profileExtra","updatedAt"
"958","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""Intersolar Europe"",""booth"":""C5.358"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":114},{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""Intersolar Europe"",""booth"":""A3.330"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":62}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:01:28.293Z"
"959","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""C2.370"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":62}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:01:28.458Z"
"960","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""C2.680"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":78},{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""C2.679"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":42}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:01:28.403Z"
"961","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""Power2Drive Europe"",""booth"":""B6.436"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":114}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:01:28.410Z"
"962","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""FM.704/52"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":62}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:01:28.444Z"
"963","深圳市奥林斯科技有限公司","https://www.olyssolar.com","2026展商资料已整理，待最终人工抽检","企业官网/可信公开资料（2026-07-15整理）","新能源与储能","[]","已联系","高","Kelly","","0086-755-29533796","olys@olys-digital.com","9","","","","申请表已发送，等回传，岛外9平米","未签订","","","","","未提交","","","未收款","","{""aiEnrichment"":{""reviewStatus"":""待人工抽检"",""confidence"":0.9,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""企业官网/公开资料+历年PDF"",""sourceUrl"":""https://www.olyssolar.com""},""historicalExhibitionEvidence"":[{""year"":""2025"",""event"":""The smarter E Europe"",""exhibition"":""Intersolar Europe"",""booth"":""C2.470"",""sourceFile"":""2025The smarter E Europe展商列表0626（2025含页码）(1).pdf"",""sourcePage"":49},{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""Intersolar Europe"",""booth"":""A1.640"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":62}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""}}","2026-07-15T11:01:28.394Z"
"964","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""Power2Drive Europe"",""booth"":""B6.240"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":50}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:01:28.389Z"
"965","","https://www.swpbattery.com","联系方式已整理，中文工商主体待人工确认","https://www.thesmartere.de/exhibitorlist/shenzhen-shine-well-power-technology-coltd","新能源与储能","[]","未联系","中","","","+8675527765586","weston@swpbattery.com","","","","","","未签订","","","","","未提交","","","未收款","","{""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.85,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""The smarter E Europe官方目录+企业官网"",""sourceUrl"":""https://www.thesmartere.de/exhibitorlist/shenzhen-shine-well-power-technology-coltd""}}","2026-07-15T10:44:54.186Z"
"966","深圳市斯曼科新能源科技有限公司","https://www.smksolar.com","官网已核验","企业官网：https://www.smksolar.com/","新能源与储能","[]","未联系","中","","","+86 755 23768132; WhatsApp +86 191 6621 2831","info@smksolar.com; service@smksolar.com","","","","","","未签订","","","","","未提交","","","未收款","","[object Object]","2026-07-15T11:14:45.179Z"
"967","深圳市优力特技术有限公司","https://www.szunit.com","2026展商资料已整理，待最终人工抽检","https://www.thesmartere.de/exhibitorlist/shenzhen-unit-technology-co-ltd","新能源与储能","[]","未联系","中","","","+86 0755-23041426","","","","","","","未签订","","","","","未提交","","","未收款","","{""aiEnrichment"":{""reviewStatus"":""待人工抽检"",""confidence"":0.95,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""The smarter E Europe官方目录+企业官网"",""sourceUrl"":""https://www.thesmartere.de/exhibitorlist/shenzhen-unit-technology-co-ltd""}}","2026-07-15T10:45:28.989Z"
"968","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2025"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""B2.775"",""sourceFile"":""2025The smarter E Europe展商列表0626（2025含页码）(1).pdf"",""sourcePage"":50}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:01:34.153Z"
"969","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""B0.340"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":112}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:01:34.195Z"
"970","","https://www.friendcooling.com","历年展商资料已整理，联系方式待人工抽检","企业官网/可信公开资料（2026-07-15整理）","新能源与储能","[]","未联系","中","","","+86 0755-29879778","taoxiaoyi4@gmail.com","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2025"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""C3.670"",""sourceFile"":""2025The smarter E Europe展商列表0626（2025含页码）(1).pdf"",""sourcePage"":48}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.75,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""企业官网/公开资料+历年PDF"",""sourceUrl"":""https://www.friendcooling.com""}}","2026-07-15T11:01:34.131Z"
"971","","https://www.friendcooling.com","联系方式已整理，中文工商主体待人工确认","https://www.thesmartere.de/exhibitorlist/shenzhenfriendmechanical-and-electricaltechnology-co-ltd","新能源与储能","[]","未联系","中","","","+86 0755-29879778","taoxiaoyi4@gmail.com","","","","","","未签订","","","","","未提交","","","未收款","","{""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.85,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""The smarter E Europe官方目录+企业官网"",""sourceUrl"":""https://www.thesmartere.de/exhibitorlist/shenzhenfriendmechanical-and-electricaltechnology-co-ltd""}}","2026-07-15T10:44:54.171Z"
"972","深圳市京泉华科技股份有限公司","https://www.jqh.cc/","官网已核验","企业官网：https://www.jqh.cc/en/contact.html","新能源与储能","[]","未联系","中","","","400-168-8933; +86 755 27040011; +86 755 27040333","everrise@jqh.cc","","","","","","未签订","","","","","未提交","","","未收款","","[object Object]","2026-07-15T11:14:45.882Z"
"974","深圳众诚达应用材料股份有限公司","https://www.apgtarget.com","官网已核验","企业官网：https://www.apgtarget.com/en/lianxiwomen.html","新能源与储能","[]","未联系","中","","","+86 755 29462652","liuhy@apgtarget.com; tudw@apgtarget.com; sales@apgtarget.com","","","","","","未签订","","","","","未提交","","","未收款","","[object Object]","2026-07-15T11:14:46.599Z"
"975","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""C3.354"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":60}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:01:34.290Z"
"976","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""Intersolar Europe"",""booth"":""A3.110"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":60}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:01:34.262Z"
"977","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""B2.772"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":111}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:01:34.197Z"
"978","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""Intersolar Europe"",""booth"":""B0.153"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":60}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:01:39.845Z"
"979","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2024"",""event"":""The smarter E Europe"",""exhibition"":""Power2Drive Europe"",""booth"":""C6.540"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":111}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:01:39.742Z"
"980","","","历年参展记录已确认，联系方式待补充","历年展商PDF，仅用于参展证明","新能源与储能","[]","未联系","中","","","","","","","","","","未签订","","","","","未提交","","","未收款","","{""historicalExhibitionEvidence"":[{""year"":""2023"",""event"":""The smarter E Europe"",""exhibition"":""ees Europe"",""booth"":""C2.370"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":60}],""dataQuality"":{""ocrInvalid"":false,""deduplicatedAt"":""2026-07-15""},""aiEnrichment"":{""reviewStatus"":""待人工补充"",""confidence"":0.5,""lastVerifiedAt"":""2026-07-15"",""sourceType"":""历年PDF"",""sourceUrl"":""""}}","2026-07-15T11:01:39.845Z"
